# Generated by GMAP version 2018-07-04 using call:  gmap.avx2 -D . -d A2 -t 150 -n 2 -f 4 QTLtargetseqsFixed.fasta							
LG	Marker	Position	Chr	 Start 	 End 	% ID	
AZ32	AZ32/IA30_ck_07710_38.698	38.698	Chr12	" 45,180,476 "	" 45,180,593 "	83	ID=AZ32/IA30_ck_07710_38.698.path2;Name=AZ32/IA30_ck_07710_38.698;Target=AZ32/IA30_ck_07710_38.698 12 129 -;Gap=M118;coverage=39.2;identity=83.9;matches=99;mismatches=19;indels=0;unknowns=0
AZ32	AZ32/IA30_GS1_11360p399q15_38.91	38.91	Chr10	" 93,982,836 "	" 93,984,325 "	100	ID=AZ32/IA30_GS1_11360p399q15_38.91.path1;Name=AZ32/IA30_GS1_11360p399q15_38.91;Target=AZ32/IA30_GS1_11360p399q15_38.91 1 601 -;Gap=M90 N92 M91 N114 M104 N119 M129 N308 M105 N256 M82;coverage=100.0;identity=100.0;matches=591;mismatches=0;indels=0;unknowns=10
AZ32	AZ32/IA30_ck_51389_40.744	40.744	Chr10	" 65,200,096 "	" 65,200,360 "	82	ID=AZ32/IA30_ck_51389_40.744.path1;Name=AZ32/IA30_ck_51389_40.744;Target=AZ32/IA30_ck_51389_40.744 1 247 -;Gap=M121 D18 M126;coverage=82.1;identity=82.6;matches=218;mismatches=28;indels=18;unknowns=1
AZ32	AZ32/IA30_c4_54688_43.423	43.423	Chr06	" 23,988,240 "	" 23,988,533 "	90	ID=AZ32/IA30_c4_54688_43.423.path1;Name=AZ32/IA30_c4_54688_43.423;Target=AZ32/IA30_c4_54688_43.423 5 299 +;Gap=M45 D1 M3 D2 M10 I1 M53 I1 M7 I1 M121 I1 M52;coverage=98.0;identity=90.6;matches=269;mismatches=21;indels=7;unknowns=1
AZ32	AZ32/IA30_c4_54688_43.423	43.423	Chr10	" 46,722,819 "	" 46,723,113 "	90	ID=AZ32/IA30_c4_54688_43.423.path2;Name=AZ32/IA30_c4_54688_43.423;Target=AZ32/IA30_c4_54688_43.423 6 301 -;Gap=M52 I1 M123 I1 M4 I1 M54 I1 M11 D3 M48;coverage=98.3;identity=90.3;matches=269;mismatches=22;indels=7;unknowns=1
							
AZ33	AZ33/IA32_c4_132881_0	0	Chr05	" 96,085,348 "	" 96,085,643 "	91	ID=AZ33/IA32_c4_132881_0.path1;Name=AZ33/IA32_c4_132881_0;Target=AZ33/IA32_c4_132881_0 1 301 +;Gap=M27 I1 M114 I1 M135 I3 M20;coverage=100.0;identity=91.7;matches=275;mismatches=20;indels=5;unknowns=1
AZ33	AZ33/IA32_c4_132881_0	0	Chr05	" 96,055,209 "	" 96,055,504 "	89	ID=AZ33/IA32_c4_132881_0.path2;Name=AZ33/IA32_c4_132881_0;Target=AZ33/IA32_c4_132881_0 1 301 +;Gap=M27 I1 M114 I1 M134 I1 M4 I2 M17;coverage=100.0;identity=89.0;matches=267;mismatches=28;indels=5;unknowns=1
AZ33	AZ33/IA32_GS2A_52376p385q16_24.3	24.3	Chr05	" 92,283,115 "	" 92,283,716 "	99	ID=AZ33/IA32_GS2A_52376p385q16_24.3.path1;Name=AZ33/IA32_GS2A_52376p385q16_24.3;Target=AZ33/IA32_GS2A_52376p385q16_24.3 1 601 +;Gap=M475 D1 M126;coverage=100.0;identity=99.8;matches=590;mismatches=0;indels=1;unknowns=11
AZ33	AZ33/IA32_c2_14224_40.059	40.059	Chr04	" 10,570,856 "	" 10,571,146 "	97	ID=AZ33/IA32_c2_14224_40.059.path1;Name=AZ33/IA32_c2_14224_40.059;Target=AZ33/IA32_c2_14224_40.059 1 291 -;Gap=M291;coverage=100.0;identity=97.9;matches=284;mismatches=6;indels=0;unknowns=1
AZ33	AZ33/IA32_GS2A_30957p652q17_44.957	44.957	Chr04	" 55,083,583 "	" 55,084,379 "	100	ID=AZ33/IA32_GS2A_30957p652q17_44.957.path1;Name=AZ33/IA32_GS2A_30957p652q17_44.957;Target=AZ33/IA32_GS2A_30957p652q17_44.957 1 601 -;Gap=M423 N96 M80 N100 M98;coverage=100.0;identity=100.0;matches=593;mismatches=0;indels=0;unknowns=8
AZ33	AZ33/IA32_c2_03553_46.02	46.02	Chr04	" 51,099,202 "	" 51,336,099 "	100	ID=AZ33/IA32_c2_03553_46.02.path1;Name=AZ33/IA32_c2_03553_46.02;Target=AZ33/IA32_c2_03553_46.02 4 180 -;Gap=M10 N236721 M167;coverage=58.8;identity=92.6;matches=163;mismatches=13;indels=0;unknowns=1
AZ33	AZ33/IA32_c2_03553_46.02	46.02	Chr03	" 86,874,774 "	" 86,874,891 "	89	ID=AZ33/IA32_c2_03553_46.02.path2;Name=AZ33/IA32_c2_03553_46.02;Target=AZ33/IA32_c2_03553_46.02 181 299 -;Gap=M57 I1 M61;coverage=39.5;identity=89.9;matches=107;mismatches=11;indels=1;unknowns=0
AZ33	AZ33/IA32_c4_06113_51.352	51.352	Chr04	" 33,357,139 "	" 33,357,439 "	97	ID=AZ33/IA32_c4_06113_51.352.path1;Name=AZ33/IA32_c4_06113_51.352;Target=AZ33/IA32_c4_06113_51.352 1 301 -;Gap=M96 I1 M117 D1 M87;coverage=100.0;identity=97.3;matches=293;mismatches=6;indels=2;unknowns=1
AZ33	AZ33/IA32_c4_28198_51.856	51.856	Chr04	" 35,709,718 "	" 35,710,013 "	96	ID=AZ33/IA32_c4_28198_51.856.path1;Name=AZ33/IA32_c4_28198_51.856;Target=AZ33/IA32_c4_28198_51.856 1 301 +;Gap=M20 I1 M85 I1 M12 I1 M6 I1 M131 I2 M13 D1 M28;coverage=100.0;identity=96.0;matches=288;mismatches=5;indels=7;unknowns=2
AZ33	AZ33/IA32_c4_28198_51.856	51.856	Chr03	" 82,813,196 "	" 82,813,492 "	93	ID=AZ33/IA32_c4_28198_51.856.path2;Name=AZ33/IA32_c4_28198_51.856;Target=AZ33/IA32_c4_28198_51.856 1 301 -;Gap=M34 I1 M7 I1 M109 D1 M23 I1 M2 I1 M58 I1 M63;coverage=100.0;identity=93.7;matches=281;mismatches=13;indels=6;unknowns=2
AZ33	AZ33/IA32_c4_57783_54.53	54.53	Chr05	" 67,277,271 "	" 67,277,567 "	97	ID=AZ33/IA32_c4_57783_54.53.path1;Name=AZ33/IA32_c4_57783_54.53;Target=AZ33/IA32_c4_57783_54.53 1 299 +;Gap=M23 I1 M102 I1 M172;coverage=99.3;identity=97.7;matches=291;mismatches=5;indels=2;unknowns=1
AZ33	AZ33/IA32_c4_120767_60.69	60.69	Chr04	" 7,016,321 "	" 7,016,633 "	92	ID=AZ33/IA32_c4_120767_60.69.path1;Name=AZ33/IA32_c4_120767_60.69;Target=AZ33/IA32_c4_120767_60.69 1 301 +;Gap=M40 D15 M5 I2 M209 I1 M44;coverage=100.0;identity=92.7;matches=290;mismatches=5;indels=18;unknowns=3
							
AZ34	AZ34/IA35_c4_09008_0	0	Chr13	" 1,348,155 "	" 1,348,446 "	89	ID=AZ34/IA35_c4_09008_0.path1;Name=AZ34/IA35_c4_09008_0;Target=AZ34/IA35_c4_09008_0 5 301 +;Gap=M68 D1 M50 I1 M8 I1 M75 I1 M4 I1 M13 I2 M73;coverage=98.7;identity=89.2;matches=265;mismatches=25;indels=7;unknowns=1
