# Generated by GMAP version 2018-07-04 using call:  gmap.avx2 -D . -d TM1 -t 150 -n 2 -f 4 QTLtargetseqsFixed.fasta							
LG	Marker	Position	Chr	Start	End	% ID	
AZ6/IA16	AZ6/IA16_c2_114307_15.911	15.911	D11	"1,055,911"	"1,056,211"	100	ID=AZ6/IA16_c2_114307_15.911.path1;Name=AZ6/IA16_c2_114307_15.911;Target=AZ6/IA16_c2_114307_15.911 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=299;mismatches=0;indels=0;unknowns=2
AZ6/IA16	AZ6/IA16_c2_31256_16.678	16.678	A05	"82,328,431"	"82,328,730"	99	ID=AZ6/IA16_c2_31256_16.678.path1;Name=AZ6/IA16_c2_31256_16.678;Target=AZ6/IA16_c2_31256_16.678 1 301 +;Gap=M13 I1 M287;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ6/IA16	AZ6/IA16_cs_1021_17.647	17.647	A05	"71,772,757"	"71,773,038"	98	ID=AZ6/IA16_cs_1021_17.647.path1;Name=AZ6/IA16_cs_1021_17.647;Target=AZ6/IA16_cs_1021_17.647 1 285 +;Gap=M191 I1 M6 I1 M12 I1 M73;coverage=100.0;identity=98.9;matches=280;mismatches=0;indels=3;unknowns=2
AZ6/IA16	AZ6/IA16_c3_58090_18.726	18.726	A05	"66,257,159"	"66,257,458"	99	ID=AZ6/IA16_c3_58090_18.726.path1;Name=AZ6/IA16_c3_58090_18.726;Target=AZ6/IA16_c3_58090_18.726 1 301 +;Gap=M55 I1 M245;coverage=100.0;identity=99.7;matches=298;mismatches=0;indels=1;unknowns=2
AZ6/IA16	AZ6/IA16_c4_17535_22.287	22.287	A05	"38,030,203"	"38,030,502"	99	ID=AZ6/IA16_c4_17535_22.287.path1;Name=AZ6/IA16_c4_17535_22.287;Target=AZ6/IA16_c4_17535_22.287 1 301 -;Gap=M6 I1 M294;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ6/IA16	AZ6/IA16_c4_15623_25.905	25.905	A05	"59,620,032"	"59,620,319"	99	ID=AZ6/IA16_c4_15623_25.905.path1;Name=AZ6/IA16_c4_15623_25.905;Target=AZ6/IA16_c4_15623_25.905 1 289 +;Gap=M225 I1 M63;coverage=100.0;identity=99.7;matches=285;mismatches=0;indels=1;unknowns=3
AZ6/IA16	AZ6/IA16_c4_49539_26.022	26.022	A05	"55,523,714"	"55,524,013"	99	ID=AZ6/IA16_c4_49539_26.022.path1;Name=AZ6/IA16_c4_49539_26.022;Target=AZ6/IA16_c4_49539_26.022 1 301 +;Gap=M189 I1 M111;coverage=100.0;identity=99.3;matches=298;mismatches=1;indels=1;unknowns=1
AZ6/IA16	AZ6/IA16_c4_06920_26.146	26.146	A05	"72,148,828"	"72,149,100"	99	ID=AZ6/IA16_c4_06920_26.146.path1;Name=AZ6/IA16_c4_06920_26.146;Target=AZ6/IA16_c4_06920_26.146 16 289 -;Gap=M215 I1 M58;coverage=94.8;identity=99.6;matches=272;mismatches=0;indels=1;unknowns=1
AZ6/IA16	AZ6/IA16_c4_56616_26.245	26.245	A05	"72,004,526"	"72,004,824"	100	ID=AZ6/IA16_c4_56616_26.245.path1;Name=AZ6/IA16_c4_56616_26.245;Target=AZ6/IA16_c4_56616_26.245 1 299 -;Gap=M299;coverage=100.0;identity=100.0;matches=296;mismatches=0;indels=0;unknowns=3
AZ6/IA16	AZ6/IA16_c4_40214_27.354	27.354	A05	"48,113,965"	"48,114,265"	99	ID=AZ6/IA16_c4_40214_27.354.path1;Name=AZ6/IA16_c4_40214_27.354;Target=AZ6/IA16_c4_40214_27.354 1 301 +;Gap=M301;coverage=100.0;identity=99.7;matches=299;mismatches=1;indels=0;unknowns=1
AZ6/IA16	AZ6/IA16_c4_12480_27.971	27.971	A05	"85,345,831"	"85,346,130"	99	ID=AZ6/IA16_c4_12480_27.971.path1;Name=AZ6/IA16_c4_12480_27.971;Target=AZ6/IA16_c4_12480_27.971 1 301 +;Gap=M58 I1 M242;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
							
AZ7/IA25	AZ7/IA25_c4_38231_0	0	D11	"7,839,868"	"7,840,146"	98	ID=AZ7/IA25_c4_38231_0.path1;Name=AZ7/IA25_c4_38231_0;Target=AZ7/IA25_c4_38231_0 1 280 +;Gap=M206 D1 M14 I1 M16 I1 M42;coverage=100.0;identity=98.9;matches=277;mismatches=0;indels=3;unknowns=1
AZ7/IA25	AZ7/IA25_c4_13985_4.995	4.995	D11	"10,421,827"	"10,422,126"	99	ID=AZ7/IA25_c4_13985_4.995.path1;Name=AZ7/IA25_c4_13985_4.995;Target=AZ7/IA25_c4_13985_4.995 1 301 -;Gap=M222 I1 M78;coverage=100.0;identity=99.7;matches=299;mismatches=0;indels=1;unknowns=1
AZ7/IA25	AZ7/IA25_c4_18678_22.103	22.103	D11	"16,210,907"	"16,211,195"	97	ID=AZ7/IA25_c4_18678_22.103.path1;Name=AZ7/IA25_c4_18678_22.103;Target=AZ7/IA25_c4_18678_22.103 1 297 -;Gap=M38 I1 M11 I1 M9 I1 M6 I1 M15 I1 M2 I1 M54 I1 M59 I1 M95;coverage=98.7;identity=97.3;matches=288;mismatches=0;indels=8;unknowns=1
AZ7/IA25	AZ7/IA25_GS2D_41103p205q20_33.242	33.242	D11	"20,781,578"	"20,782,041"	99	ID=AZ7/IA25_GS2D_41103p205q20_33.242.path1;Name=AZ7/IA25_GS2D_41103p205q20_33.242;Target=AZ7/IA25_GS2D_41103p205q20_33.242 34 498 +;Gap=M13 I1 M451;coverage=92.1;identity=99.8;matches=444;mismatches=0;indels=1;unknowns=20
AZ7/IA25	AZ7/IA25_GS2D_41103p205q20_33.242	33.242	A11	"24,661,885"	"24,662,347"	99	ID=AZ7/IA25_GS2D_41103p205q20_33.242.path2;Name=AZ7/IA25_GS2D_41103p205q20_33.242;Target=AZ7/IA25_GS2D_41103p205q20_33.242 35 498 +;Gap=M12 I1 M451;coverage=91.9;identity=99.8;matches=443;mismatches=0;indels=1;unknowns=20
AZ7/IA25	AZ7/IA25_c3_11416_42.53	42.53	D11	"50,841,706"	"50,841,988"	98	ID=AZ7/IA25_c3_11416_42.53.path1;Name=AZ7/IA25_c3_11416_42.53;Target=AZ7/IA25_c3_11416_42.53 1 287 -;Gap=M67 I1 M168 I1 M5 I1 M9 I1 M34;coverage=100.0;identity=98.6;matches=282;mismatches=0;indels=4;unknowns=1
AZ7/IA25	AZ7/IA25_c4_00602_48.375	48.375	D11	"37,874,929"	"37,875,220"	98	ID=AZ7/IA25_c4_00602_48.375.path1;Name=AZ7/IA25_c4_00602_48.375;Target=AZ7/IA25_c4_00602_48.375 1 295 +;Gap=M19 I1 M183 I2 M90;coverage=100.0;identity=99.0;matches=291;mismatches=0;indels=3;unknowns=1
AZ7/IA25	AZ7/IA25_c4_06564_49.032	49.032	D11	"40,751,769"	"40,752,069"	100	ID=AZ7/IA25_c4_06564_49.032.path1;Name=AZ7/IA25_c4_06564_49.032;Target=AZ7/IA25_c4_06564_49.032 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ7/IA25	AZ7/IA25_c4_41050_49.641	49.641	D11	"51,433,613"	"51,433,912"	99	ID=AZ7/IA25_c4_41050_49.641.path1;Name=AZ7/IA25_c4_41050_49.641;Target=AZ7/IA25_c4_41050_49.641 1 301 +;Gap=M106 I1 M194;coverage=100.0;identity=99.7;matches=298;mismatches=0;indels=1;unknowns=2
AZ7/IA25	AZ7/IA25_GS1D_16639p444q33_60.862	60.862	A11	"102,972,482"	"102,973,915"	100	ID=AZ7/IA25_GS1D_16639p444q33_60.862.path1;Name=AZ7/IA25_GS1D_16639p444q33_60.862;Target=AZ7/IA25_GS1D_16639p444q33_60.862 1 568 +;Gap=M38 I1 M220 N867 M309;coverage=98.4;identity=99.8;matches=553;mismatches=0;indels=1;unknowns=14
AZ7/IA25	AZ7/IA25_GS1D_16639p444q33_60.862	60.862	D11	"62,089,900"	"62,091,306"	96	ID=AZ7/IA25_GS1D_16639p444q33_60.862.path2;Name=AZ7/IA25_GS1D_16639p444q33_60.862;Target=AZ7/IA25_GS1D_16639p444q33_60.862 1 568 +;Gap=M259 N829 M85 D3 M104 D1 M40 D6 M80;coverage=98.4;identity=98.2;matches=554;mismatches=0;indels=10;unknowns=14
AZ7/IA25	AZ7/IA25_ck_36210_71.429	71.429	scaffold_3515	"13,615"	"13,911"	98	ID=AZ7/IA25_ck_36210_71.429.path1;Name=AZ7/IA25_ck_36210_71.429;Target=AZ7/IA25_ck_36210_71.429 1 301 +;Gap=M51 I1 M85 I1 M98 I1 M16 I1 M47;coverage=100.0;identity=98.6;matches=288;mismatches=0;indels=4;unknowns=9
AZ7/IA25	AZ7/IA25_GS2D_55913p499q20_88.934	88.934	D11	"70,026,154"	"70,028,342"	99	ID=AZ7/IA25_GS2D_55913p499q20_88.934.path1;Name=AZ7/IA25_GS2D_55913p499q20_88.934;Target=AZ7/IA25_GS2D_55913p499q20_88.934 1 601 +;Gap=M175 N1588 M426;coverage=100.0;identity=99.8;matches=586;mismatches=1;indels=0;unknowns=14
AZ7/IA25	AZ7/IA25_EST1D_31942_01_643_108.652_Cotton16_31942_01	108.652	D11	"72,873,302"	"72,874,199"	99	ID=AZ7/IA25_EST1D_31942_01_643_108.652_Cotton16_31942_01.path1;Name=AZ7/IA25_EST1D_31942_01_643_108.652_Cotton16_31942_01;Target=AZ7/IA25_EST1D_31942_01_643_108.652_Cotton16_31942_01 11 908 +;Gap=M21 D1 M825 I1 M51;coverage=84.5;identity=99.7;matches=896;mismatches=1;indels=2;unknowns=0
							
AZ8/IA26	AZ8/IA26_EST1D_07319_01_230_0_Cotton16_07319_01	0	A11	"4,371,131"	"4,372,224"	97	ID=AZ8/IA26_EST1D_07319_01_230_0_Cotton16_07319_01.path1;Name=AZ8/IA26_EST1D_07319_01_230_0_Cotton16_07319_01;Target=AZ8/IA26_EST1D_07319_01_230_0_Cotton16_07319_01 1 1071 -;Gap=M1039 D23 M32;coverage=100.0;identity=97.9;matches=1071;mismatches=0;indels=23;unknowns=0
AZ8/IA26	AZ8/IA26_GS1_39607p88q23_19.521	19.521	A11	"1,912,510"	"1,913,723"	100	ID=AZ8/IA26_GS1_39607p88q23_19.521.path1;Name=AZ8/IA26_GS1_39607p88q23_19.521;Target=AZ8/IA26_GS1_39607p88q23_19.521 2 388 +;Gap=M112 N458 M66 N129 M127 N240 M82;coverage=99.7;identity=100.0;matches=374;mismatches=0;indels=0;unknowns=13
AZ8/IA26	AZ8/IA26_GS1_39607p88q23_19.521	19.521	D11	"1,891,640"	"1,892,858"	100	ID=AZ8/IA26_GS1_39607p88q23_19.521.path2;Name=AZ8/IA26_GS1_39607p88q23_19.521;Target=AZ8/IA26_GS1_39607p88q23_19.521 2 388 +;Gap=M112 N457 M66 N129 M127 N246 M82;coverage=99.7;identity=100.0;matches=374;mismatches=0;indels=0;unknowns=13
AZ8/IA26	AZ8/IA26_c2_01304_19.924	19.924	A05	"77,952,851"	"77,953,124"	99	ID=AZ8/IA26_c2_01304_19.924.path1;Name=AZ8/IA26_c2_01304_19.924;Target=AZ8/IA26_c2_01304_19.924 27 301 -;Gap=M132 I1 M142;coverage=91.4;identity=99.6;matches=272;mismatches=0;indels=1;unknowns=2
							
AZ9/IA4	AZ9/IA4_EST2_18036_01_0_Cotton16_18036_01	0	D08	"2,309,559"	"2,310,247"	98	ID=AZ9/IA4_EST2_18036_01_0_Cotton16_18036_01.path1;Name=AZ9/IA4_EST2_18036_01_0_Cotton16_18036_01;Target=AZ9/IA4_EST2_18036_01_0_Cotton16_18036_01 7 701 -;Gap=M68 I4 M95 I1 M326 I1 M200;coverage=99.1;identity=98.7;matches=686;mismatches=3;indels=6;unknowns=0
AZ9/IA4	AZ9/IA4_ck_03436_15.923	15.923	D08	"4,206,266"	"4,206,562"	98	ID=AZ9/IA4_ck_03436_15.923.path1;Name=AZ9/IA4_ck_03436_15.923;Target=AZ9/IA4_ck_03436_15.923 1 298 -;Gap=M107 I1 M190;coverage=99.0;identity=99.0;matches=291;mismatches=2;indels=1;unknowns=4
AZ9/IA4	AZ9/IA4_ck_03436_15.923	15.923	D08	"4,490,821"	"4,491,117"	98	ID=AZ9/IA4_ck_03436_15.923.path2;Name=AZ9/IA4_ck_03436_15.923;Target=AZ9/IA4_ck_03436_15.923 1 298 +;Gap=M189 I1 M108;coverage=99.0;identity=99.0;matches=291;mismatches=2;indels=1;unknowns=4
AZ9/IA4	AZ9/IA4_GS1D_51879p342q31_19.889	19.889	A08	"4,414,199"	"4,414,799"	100	ID=AZ9/IA4_GS1D_51879p342q31_19.889.path1;Name=AZ9/IA4_GS1D_51879p342q31_19.889;Target=AZ9/IA4_GS1D_51879p342q31_19.889 1 601 -;Gap=M601;coverage=100.0;identity=100.0;matches=577;mismatches=0;indels=0;unknowns=24
AZ9/IA4	AZ9/IA4_GS1D_51879p342q31_19.889	19.889	D08	"5,025,252"	"5,025,852"	99	ID=AZ9/IA4_GS1D_51879p342q31_19.889.path2;Name=AZ9/IA4_GS1D_51879p342q31_19.889;Target=AZ9/IA4_GS1D_51879p342q31_19.889 1 601 -;Gap=M601;coverage=100.0;identity=99.8;matches=576;mismatches=1;indels=0;unknowns=24
AZ9/IA4	AZ9/IA4_c2_04080_31.744	31.744	D08	"13,256,767"	"13,257,067"	100	ID=AZ9/IA4_c2_04080_31.744.path1;Name=AZ9/IA4_c2_04080_31.744;Target=AZ9/IA4_c2_04080_31.744 1 301 +;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ9/IA4	AZ9/IA4_c4_56022_37.589	37.589	D08	"40,732,098"	"40,732,397"	99	ID=AZ9/IA4_c4_56022_37.589.path1;Name=AZ9/IA4_c4_56022_37.589;Target=AZ9/IA4_c4_56022_37.589 1 301 +;Gap=M252 I1 M48;coverage=100.0;identity=99.7;matches=296;mismatches=0;indels=1;unknowns=4
AZ9/IA4	AZ9/IA4_c4_14095_51.757	51.757	D08	"58,120,157"	"58,120,455"	99	ID=AZ9/IA4_c4_14095_51.757.path1;Name=AZ9/IA4_c4_14095_51.757;Target=AZ9/IA4_c4_14095_51.757 1 301 -;Gap=M134 I1 M108 I1 M57;coverage=100.0;identity=99.3;matches=298;mismatches=0;indels=2;unknowns=1
AZ9/IA4	AZ9/IA4_c3_00986_63.78	63.78	D08	"62,160,285"	"62,160,567"	99	ID=AZ9/IA4_c3_00986_63.78.path1;Name=AZ9/IA4_c3_00986_63.78;Target=AZ9/IA4_c3_00986_63.78 17 301 +;Gap=M51 I1 M42 I1 M190;coverage=94.7;identity=99.3;matches=282;mismatches=0;indels=2;unknowns=1
AZ9/IA4	AZ9/IA4_ck_45985_66.836	66.836	D08	"62,908,549"	"62,908,849"	100	ID=AZ9/IA4_ck_45985_66.836.path1;Name=AZ9/IA4_ck_45985_66.836;Target=AZ9/IA4_ck_45985_66.836 1 301 -;Gap=M301;coverage=100.0;identity=100.0;matches=300;mismatches=0;indels=0;unknowns=1
AZ9/IA4	AZ9/IA4_c2_51863_83.62	83.62	D08	"67,122,545"	"67,122,841"	98	ID=AZ9/IA4_c2_51863_83.62.path1;Name=AZ9/IA4_c2_51863_83.62;Target=AZ9/IA4_c2_51863_83.62 1 301 +;Gap=M27 I1 M159 I1 M17 I1 M11 I1 M83;coverage=100.0;identity=98.7;matches=296;mismatches=0;indels=4;unknowns=1
AZ9/IA4	AZ9/IA4_c2_51863_83.62	83.62	A02	"15,072,664"	"15,072,959"	97	ID=AZ9/IA4_c2_51863_83.62.path2;Name=AZ9/IA4_c2_51863_83.62;Target=AZ9/IA4_c2_51863_83.62 1 301 -;Gap=M28 I1 M40 I1 M8 I1 M11 I1 M16 I1 M155 D1 M7 I1 M30;coverage=100.0;identity=97.7;matches=294;mismatches=0;indels=7;unknowns=1
AZ9/IA4	AZ9/IA4_GS2D_31703p59q3_97.905	97.905	D08	"68,401,427"	"68,401,945"	100	ID=AZ9/IA4_GS2D_31703p59q3_97.905.path1;Name=AZ9/IA4_GS2D_31703p59q3_97.905;Target=AZ9/IA4_GS2D_31703p59q3_97.905 1 359 +;Gap=M320 N160 M39;coverage=100.0;identity=100.0;matches=349;mismatches=0;indels=0;unknowns=10
AZ9/IA4	AZ9/IA4_GS2D_31703p59q3_97.905	97.905	A08	"122,214,829"	"122,215,354"	98	ID=AZ9/IA4_GS2D_31703p59q3_97.905.path2;Name=AZ9/IA4_GS2D_31703p59q3_97.905;Target=AZ9/IA4_GS2D_31703p59q3_97.905 1 359 +;Gap=M114 D3 M206 N164 M39;coverage=100.0;identity=98.9;matches=348;mismatches=1;indels=3;unknowns=10
AZ9/IA4	AZ9/IA4_GS1D_35048p234q13_115.128	115.128	A08	"123,461,005"	"123,462,711"	100	ID=AZ9/IA4_GS1D_35048p234q13_115.128.path1;Name=AZ9/IA4_GS1D_35048p234q13_115.128;Target=AZ9/IA4_GS1D_35048p234q13_115.128 1 534 +;Gap=M192 N108 M24 N1065 M318;coverage=100.0;identity=100.0;matches=520;mismatches=0;indels=0;unknowns=14
AZ9/IA4	AZ9/IA4_GS1D_35048p234q13_115.128	115.128	D08	"69,750,855"	"69,752,567"	100	ID=AZ9/IA4_GS1D_35048p234q13_115.128.path2;Name=AZ9/IA4_GS1D_35048p234q13_115.128;Target=AZ9/IA4_GS1D_35048p234q13_115.128 1 534 +;Gap=M192 N108 M24 N1070 M229 D1 M89;coverage=100.0;identity=99.8;matches=520;mismatches=0;indels=1;unknowns=14
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
